Mass	Radius	phi	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.9984939	0.904	1.1061484266755863	563400.0	0.02342	1807000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9985141	0.9045	1.1055378462523215	560000.0	0.0232	1780000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9985343000000001	0.905	1.1049279281651039	556600.0	0.02299	1753000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9985543	0.9055	1.104318671384539	553300.0	0.02278	1727000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.998574	0.906	1.1037100749748672	550000.0	0.022580000000000003	1700000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9985937	0.9065	1.1031021379414054	546600.0	0.022369999999999998	1674000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9986132	0.907	1.1024948592610653	543300.0	0.02216	1649000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9986325	0.9075	1.1018882379737183	540000.0	0.02195	1623000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9986518	0.908	1.1012822730605643	536600.0	0.02175	1598000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9986707	0.9085	1.1006769635654843	533300.0	0.02154	1573000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9986896000000001	0.909	1.100072308534455	530000.0	0.02134	1548000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987083000000001	0.9095	1.0994683069548334	526700.0	0.02114	1524000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987268	0.91	1.098864957876573	523300.0	0.02093	1499000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987451999999999	0.9105	1.0982622603214194	520000.0	0.020730000000000002	1475000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987635	0.911	1.0976602132830022	516700.0	0.02053	1452000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987814	0.9115	1.097058815847358	513400.0	0.02033	1428000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9987994000000001	0.912	1.0964580670423398	510100.0	0.02014	1405000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9988171999999998	0.9125	1.095857965837613	506800.0	0.01994	1382000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9988347	0.913	1.095258511325125	503500.0	0.01974	1359000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9988521999999999	0.9135	1.094659702538756	500300.0	0.01955	1337000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9988695	0.914	1.0940615384843715	497000.0	0.01935	1315000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9988866	0.9145	1.0934640182297908	493700.0	0.01916	1293000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9989037000000001	0.915	1.092867140785013	490400.0	0.01896	1271000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9989203999999999	0.9155	1.0922709052217194	487100.0	0.01877	1250000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9989370999999999	0.916	1.091675310613612	483900.0	0.018580000000000003	1229000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9989537	0.9165	1.0910803559468587	480600.0	0.01839	1208000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.99897	0.917	1.0904860402990246	477300.0	0.0182	1187000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9989863000000001	0.9175	1.0898923627199169	474100.0	0.018009999999999998	1166000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990023000000001	0.918	1.0892993222612122	470800.0	0.01782	1146000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990181999999999	0.9185	1.0887069180062805	467500.0	0.01763	1126000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990341	0.919	1.0881151489514833	464300.0	0.01745	1106000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990495999999999	0.9195	1.0875240141840024	461000.0	0.01726	1087000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999065	0.92	1.086933512822535	457800.0	0.01708	1067000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990805	0.9205	1.0863436438399072	454600.0	0.016890000000000002	1048000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9990955	0.921	1.0857544063289968	451300.0	0.01671	1029000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991106	0.9215	1.0851657993847097	448100.0	0.01653	1011000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991254999999999	0.922	1.0845778220153628	444900.0	0.01635	992400000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991402	0.9225	1.0839904733196135	441600.0	0.01617	974200000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991548000000001	0.923	1.0834037523685938	438400.0	0.01599	956200000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991693000000001	0.9235	1.082817658206002	435200.0	0.01581	938400000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991834999999999	0.924	1.0822321899361014	432000.0	0.01563	920900000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9991976999999999	0.9245	1.081647346635774	428800.0	0.01545	903500000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992117	0.925	1.0810631273544855	425500.0	0.015280000000000002	886400000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992254999999999	0.9255	1.0804795312021236	422300.0	0.0151	869500000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992392	0.926	1.0798965572612127	419100.0	0.01493	852800000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992528	0.9265	1.0793142045870032	415900.0	0.01475	836300000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992662	0.927	1.0787324722658083	412700.0	0.014580000000000001	820000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992795	0.9275	1.0781513593858447	409500.0	0.01441	804000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9992924999999999	0.928	1.0775708650661935	406300.0	0.014240000000000001	788100000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9993056	0.9285	1.0769909883697695	403200.0	0.01407	772500000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9993184000000002	0.929	1.0764117283613124	400000.0	0.0139	757000000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9993310999999999	0.9295	1.0758330841655057	396800.0	0.013730000000000001	741800000000.0	0.9989100000000001	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999999e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
